expert,code,CU_group,Estimate,Value,Strategy,Est.Type
26,Uo,Chinook_LFR_FA_0.3,BSL_lower,25,BSL,Lower
26,Uo,Chinook_Maria_Slough_SU_0.3,BSL_lower,20,BSL,Lower
26,Uo,Chinook_LFR_SP_1.3,BSL_lower,15,BSL,Lower
26,Uo,Chinook_LFR_SU_1.3,BSL_lower,30,BSL,Lower
26,Uo,Chum_LFR,BSL_lower,25,BSL,Lower
26,Uo,Coho_Lillooet,BSL_lower,10,BSL,Lower
26,Uo,Pink_FR,BSL_lower,15,BSL,Lower
26,Uo,Sockeye_Chilliwack_ES,BSL_lower,20,BSL,Lower
26,Uo,Sockeye_Cultus_Late,BSL_lower,15,BSL,Lower
26,Uo,Sockeye_Harrison_Down_Late(Big_Silver),BSL_lower,25,BSL,Lower
26,Uo,Sockeye_Harrison_Up_Late(Weaver),BSL_lower,30,BSL,Lower
26,Uo,Sockeye_Lillooet/Harrison_Late(Birk),BSL_lower,20,BSL,Lower
26,Uo,Sockeye_Harrison_River,BSL_lower,25,BSL,Lower
1,ZD,Chinook_LFR_FA_0.3,BSL_upper,90,BSL,Upper
1,ZD,Chinook_Maria_Slough_SU_0.3,BSL_upper,70,BSL,Upper
1,ZD,Chinook_LFR_SP_1.3,BSL_upper,70,BSL,Upper
1,ZD,Chinook_LFR_SU_1.3,BSL_upper,70,BSL,Upper
1,ZD,Chinook_LFR-Upper_Pitt_SU_1.3,BSL_upper,70,BSL,Upper
1,ZD,Chinook_BB_FA_0.3,BSL_upper,70,BSL,Upper
1,ZD,Chum_LFR,BSL_upper,90,BSL,Upper
1,ZD,Coho_Lillooet,BSL_upper,40,BSL,Upper
1,ZD,Coho_LFR,BSL_upper,30,BSL,Upper
1,ZD,Coho_BB,BSL_upper,20,BSL,Upper
1,ZD,Pink_FR,BSL_upper,90,BSL,Upper
1,ZD,Sockeye_Chilliwack_ES,BSL_upper,70,BSL,Upper
1,ZD,Sockeye_Cultus_Late,BSL_upper,5,BSL,Upper
1,ZD,Sockeye_Harrison_Down_Late(Big_Silver),BSL_upper,60,BSL,Upper
1,ZD,Sockeye_Harrison_Up_Late(Weaver),BSL_upper,50,BSL,Upper
1,ZD,Sockeye_Pitt_ES,BSL_upper,70,BSL,Upper
1,ZD,Sockeye_Lillooet/Harrison_Late(Birk),BSL_upper,50,BSL,Upper
1,ZD,Sockeye_Harrison_River,BSL_upper,60,BSL,Upper
1,ZD,Sockeye_Widgeon_River,BSL_upper,0,BSL,Upper
2,Ki,Chinook_LFR_FA_0.3,BSL_upper,25,BSL,Upper
2,Ki,Chinook_Maria_Slough_SU_0.3,BSL_upper,20,BSL,Upper
2,Ki,Chinook_LFR_SP_1.3,BSL_upper,20,BSL,Upper
2,Ki,Chinook_LFR_SU_1.3,BSL_upper,20,BSL,Upper
2,Ki,Chinook_LFR-Upper_Pitt_SU_1.3,BSL_upper,20,BSL,Upper
2,Ki,Chum_LFR,BSL_upper,50,BSL,Upper
3,oQ,Chinook_LFR_FA_0.3,BSL_upper,90,BSL,Upper
3,oQ,Chinook_Maria_Slough_SU_0.3,BSL_upper,60,BSL,Upper
3,oQ,Chinook_LFR_SP_1.3,BSL_upper,80,BSL,Upper
3,oQ,Chinook_LFR_SU_1.3,BSL_upper,80,BSL,Upper
3,oQ,Chinook_LFR-Upper_Pitt_SU_1.3,BSL_upper,50,BSL,Upper
3,oQ,Chinook_BB_FA_0.3,BSL_upper,40,BSL,Upper
3,oQ,Chum_LFR,BSL_upper,75,BSL,Upper
3,oQ,Pink_FR,BSL_upper,80,BSL,Upper
3,oQ,Sockeye_Chilliwack_ES,BSL_upper,80,BSL,Upper
3,oQ,Sockeye_Cultus_Late,BSL_upper,5,BSL,Upper
3,oQ,Sockeye_Harrison_Down_Late(Big_Silver),BSL_upper,75,BSL,Upper
3,oQ,Sockeye_Harrison_Up_Late(Weaver),BSL_upper,50,BSL,Upper
3,oQ,Sockeye_Pitt_ES,BSL_upper,75,BSL,Upper
3,oQ,Sockeye_Lillooet/Harrison_Late(Birk),BSL_upper,25,BSL,Upper
3,oQ,Sockeye_Harrison_River,BSL_upper,85,BSL,Upper
3,oQ,Sockeye_Widgeon_River,BSL_upper,40,BSL,Upper
4,xy,Sockeye_Chilliwack_ES,BSL_upper,30,BSL,Upper
4,xy,Sockeye_Cultus_Late,BSL_upper,0,BSL,Upper
4,xy,Sockeye_Harrison_Down_Late(Big_Silver),BSL_upper,30,BSL,Upper
4,xy,Sockeye_Harrison_Up_Late(Weaver),BSL_upper,10,BSL,Upper
4,xy,Sockeye_Pitt_ES,BSL_upper,100,BSL,Upper
4,xy,Sockeye_Lillooet/Harrison_Late(Birk),BSL_upper,20,BSL,Upper
4,xy,Sockeye_Harrison_River,BSL_upper,80,BSL,Upper
4,xy,Sockeye_Widgeon_River,BSL_upper,0,BSL,Upper
5,qz,Chinook_LFR_FA_0.3,BSL_upper,50,BSL,Upper
5,qz,Chinook_Maria_Slough_SU_0.3,BSL_upper,50,BSL,Upper
5,qz,Chinook_LFR_SP_1.3,BSL_upper,25,BSL,Upper
5,qz,Chinook_LFR_SU_1.3,BSL_upper,25,BSL,Upper
5,qz,Chinook_LFR-Upper_Pitt_SU_1.3,BSL_upper,25,BSL,Upper
5,qz,Chinook_BB_FA_0.3,BSL_upper,50,BSL,Upper
5,qz,Chum_LFR,BSL_upper,50,BSL,Upper
5,qz,Coho_Lillooet,BSL_upper,25,BSL,Upper
5,qz,Coho_LFR,BSL_upper,25,BSL,Upper
5,qz,Coho_BB,BSL_upper,25,BSL,Upper
5,qz,Pink_FR,BSL_upper,50,BSL,Upper
5,qz,Sockeye_Chilliwack_ES,BSL_upper,25,BSL,Upper
5,qz,Sockeye_Cultus_Late,BSL_upper,25,BSL,Upper
5,qz,Sockeye_Harrison_Down_Late(Big_Silver),BSL_upper,25,BSL,Upper
5,qz,Sockeye_Harrison_Up_Late(Weaver),BSL_upper,25,BSL,Upper
5,qz,Sockeye_Pitt_ES,BSL_upper,25,BSL,Upper
5,qz,Sockeye_Lillooet/Harrison_Late(Birk),BSL_upper,25,BSL,Upper
5,qz,Sockeye_Harrison_River,BSL_upper,25,BSL,Upper
5,qz,Sockeye_Widgeon_River,BSL_upper,25,BSL,Upper
6,rh,Pink_FR,BSL_upper,75,BSL,Upper
6,rh,Sockeye_Chilliwack_ES,BSL_upper,75,BSL,Upper
6,rh,Sockeye_Cultus_Late,BSL_upper,0,BSL,Upper
6,rh,Sockeye_Harrison_Up_Late(Weaver),BSL_upper,60,BSL,Upper
6,rh,Sockeye_Pitt_ES,BSL_upper,80,BSL,Upper
6,rh,Sockeye_Lillooet/Harrison_Late(Birk),BSL_upper,50,BSL,Upper
6,rh,Sockeye_Harrison_River,BSL_upper,75,BSL,Upper
6,rh,Sockeye_Widgeon_River,BSL_upper,0,BSL,Upper
7,OJ,Chinook_LFR_FA_0.3,BSL_upper,70,BSL,Upper
7,OJ,Chinook_Maria_Slough_SU_0.3,BSL_upper,60,BSL,Upper
7,OJ,Chinook_LFR_SP_1.3,BSL_upper,70,BSL,Upper
7,OJ,Chinook_LFR_SU_1.3,BSL_upper,70,BSL,Upper
7,OJ,Chinook_LFR-Upper_Pitt_SU_1.3,BSL_upper,70,BSL,Upper
7,OJ,Chinook_BB_FA_0.3,BSL_upper,50,BSL,Upper
7,OJ,Chum_LFR,BSL_upper,60,BSL,Upper
7,OJ,Pink_FR,BSL_upper,60,BSL,Upper
7,OJ,Sockeye_Cultus_Late,BSL_upper,20,BSL,Upper
8,q8,Chinook_LFR_FA_0.3,BSL_upper,75,BSL,Upper
8,q8,Chinook_Maria_Slough_SU_0.3,BSL_upper,20,BSL,Upper
8,q8,Chinook_LFR_SP_1.3,BSL_upper,30,BSL,Upper
8,q8,Chinook_LFR_SU_1.3,BSL_upper,30,BSL,Upper
8,q8,Chinook_LFR-Upper_Pitt_SU_1.3,BSL_upper,20,BSL,Upper
8,q8,Chinook_BB_FA_0.3,BSL_upper,10,BSL,Upper
8,q8,Chum_LFR,BSL_upper,10,BSL,Upper
8,q8,Coho_Lillooet,BSL_upper,75,BSL,Upper
8,q8,Coho_LFR,BSL_upper,50,BSL,Upper
8,q8,Coho_BB,BSL_upper,20,BSL,Upper
8,q8,Pink_FR,BSL_upper,50,BSL,Upper
8,q8,Sockeye_Chilliwack_ES,BSL_upper,80,BSL,Upper
8,q8,Sockeye_Cultus_Late,BSL_upper,10,BSL,Upper
8,q8,Sockeye_Harrison_Down_Late(Big_Silver),BSL_upper,60,BSL,Upper
8,q8,Sockeye_Harrison_Up_Late(Weaver),BSL_upper,20,BSL,Upper
8,q8,Sockeye_Pitt_ES,BSL_upper,70,BSL,Upper
8,q8,Sockeye_Lillooet/Harrison_Late(Birk),BSL_upper,30,BSL,Upper
8,q8,Sockeye_Harrison_River,BSL_upper,30,BSL,Upper
8,q8,Sockeye_Widgeon_River,BSL_upper,20,BSL,Upper
9,Wa,Chinook_LFR_FA_0.3,BSL_upper,50,BSL,Upper
9,Wa,Chinook_LFR_SP_1.3,BSL_upper,70,BSL,Upper
9,Wa,Chinook_LFR_SU_1.3,BSL_upper,70,BSL,Upper
9,Wa,Chinook_LFR-Upper_Pitt_SU_1.3,BSL_upper,70,BSL,Upper
9,Wa,Chinook_BB_FA_0.3,BSL_upper,70,BSL,Upper
9,Wa,Chum_LFR,BSL_upper,70,BSL,Upper
9,Wa,Coho_LFR,BSL_upper,60,BSL,Upper
9,Wa,Coho_BB,BSL_upper,60,BSL,Upper
9,Wa,Pink_FR,BSL_upper,50,BSL,Upper
9,Wa,Sockeye_Cultus_Late,BSL_upper,40,BSL,Upper
9,Wa,Sockeye_Pitt_ES,BSL_upper,80,BSL,Upper
9,Wa,Sockeye_Widgeon_River,BSL_upper,60,BSL,Upper
10,wc,Chinook_LFR_FA_0.3,BSL_upper,20,BSL,Upper
10,wc,Chinook_Maria_Slough_SU_0.3,BSL_upper,20,BSL,Upper
10,wc,Chinook_LFR_SP_1.3,BSL_upper,30,BSL,Upper
10,wc,Chinook_LFR_SU_1.3,BSL_upper,30,BSL,Upper
10,wc,Chinook_LFR-Upper_Pitt_SU_1.3,BSL_upper,20,BSL,Upper
10,wc,Chinook_BB_FA_0.3,BSL_upper,40,BSL,Upper
10,wc,Chum_LFR,BSL_upper,40,BSL,Upper
10,wc,Coho_Lillooet,BSL_upper,15,BSL,Upper
10,wc,Coho_LFR,BSL_upper,50,BSL,Upper
10,wc,Coho_BB,BSL_upper,20,BSL,Upper
10,wc,Pink_FR,BSL_upper,50,BSL,Upper
10,wc,Sockeye_Chilliwack_ES,BSL_upper,40,BSL,Upper
10,wc,Sockeye_Cultus_Late,BSL_upper,20,BSL,Upper
10,wc,Sockeye_Harrison_Down_Late(Big_Silver),BSL_upper,40,BSL,Upper
10,wc,Sockeye_Harrison_Up_Late(Weaver),BSL_upper,30,BSL,Upper
10,wc,Sockeye_Pitt_ES,BSL_upper,30,BSL,Upper
10,wc,Sockeye_Lillooet/Harrison_Late(Birk),BSL_upper,15,BSL,Upper
10,wc,Sockeye_Harrison_River,BSL_upper,50,BSL,Upper
10,wc,Sockeye_Widgeon_River,BSL_upper,20,BSL,Upper
11,aH,Chinook_LFR_FA_0.3,BSL_upper,40,BSL,Upper
11,aH,Chinook_BB_FA_0.3,BSL_upper,40,BSL,Upper
11,aH,Chum_LFR,BSL_upper,40,BSL,Upper
11,aH,Coho_LFR,BSL_upper,30,BSL,Upper
11,aH,Coho_BB,BSL_upper,40,BSL,Upper
12,9n,Chinook_LFR_FA_0.3,BSL_upper,70,BSL,Upper
12,9n,Chinook_Maria_Slough_SU_0.3,BSL_upper,20,BSL,Upper
12,9n,Chinook_LFR_SP_1.3,BSL_upper,40,BSL,Upper
12,9n,Chinook_LFR_SU_1.3,BSL_upper,50,BSL,Upper
12,9n,Chinook_LFR-Upper_Pitt_SU_1.3,BSL_upper,30,BSL,Upper
12,9n,Chinook_BB_FA_0.3,BSL_upper,20,BSL,Upper
12,9n,Chum_LFR,BSL_upper,50,BSL,Upper
12,9n,Coho_Lillooet,BSL_upper,50,BSL,Upper
12,9n,Coho_LFR,BSL_upper,50,BSL,Upper
12,9n,Coho_BB,BSL_upper,30,BSL,Upper
12,9n,Pink_FR,BSL_upper,60,BSL,Upper
12,9n,Sockeye_Chilliwack_ES,BSL_upper,60,BSL,Upper
12,9n,Sockeye_Cultus_Late,BSL_upper,20,BSL,Upper
12,9n,Sockeye_Harrison_Down_Late(Big_Silver),BSL_upper,55,BSL,Upper
12,9n,Sockeye_Harrison_Up_Late(Weaver),BSL_upper,25,BSL,Upper
12,9n,Sockeye_Pitt_ES,BSL_upper,60,BSL,Upper
12,9n,Sockeye_Lillooet/Harrison_Late(Birk),BSL_upper,50,BSL,Upper
12,9n,Sockeye_Harrison_River,BSL_upper,60,BSL,Upper
12,9n,Sockeye_Widgeon_River,BSL_upper,20,BSL,Upper
13,No,Chinook_LFR_FA_0.3,BSL_upper,40,BSL,Upper
13,No,Chinook_Maria_Slough_SU_0.3,BSL_upper,40,BSL,Upper
13,No,Chinook_LFR_SP_1.3,BSL_upper,45,BSL,Upper
14,gs,Chinook_LFR_FA_0.3,BSL_upper,50,BSL,Upper
14,gs,Chinook_Maria_Slough_SU_0.3,BSL_upper,50,BSL,Upper
14,gs,Chinook_LFR_SP_1.3,BSL_upper,60,BSL,Upper
14,gs,Chinook_LFR_SU_1.3,BSL_upper,35,BSL,Upper
14,gs,Chinook_LFR-Upper_Pitt_SU_1.3,BSL_upper,15,BSL,Upper
14,gs,Chinook_BB_FA_0.3,BSL_upper,30,BSL,Upper
14,gs,Chum_LFR,BSL_upper,70,BSL,Upper
14,gs,Pink_FR,BSL_upper,60,BSL,Upper
14,gs,Sockeye_Chilliwack_ES,BSL_upper,65,BSL,Upper
14,gs,Sockeye_Cultus_Late,BSL_upper,10,BSL,Upper
14,gs,Sockeye_Harrison_Down_Late(Big_Silver),BSL_upper,65,BSL,Upper
14,gs,Sockeye_Harrison_Up_Late(Weaver),BSL_upper,20,BSL,Upper
14,gs,Sockeye_Pitt_ES,BSL_upper,75,BSL,Upper
14,gs,Sockeye_Lillooet/Harrison_Late(Birk),BSL_upper,45,BSL,Upper
14,gs,Sockeye_Harrison_River,BSL_upper,75,BSL,Upper
14,gs,Sockeye_Widgeon_River,BSL_upper,70,BSL,Upper
15,6m,Chinook_LFR_FA_0.3,BSL_upper,50,BSL,Upper
15,6m,Chinook_Maria_Slough_SU_0.3,BSL_upper,25,BSL,Upper
15,6m,Chinook_LFR_SP_1.3,BSL_upper,50,BSL,Upper
15,6m,Chinook_LFR_SU_1.3,BSL_upper,50,BSL,Upper
15,6m,Chum_LFR,BSL_upper,75,BSL,Upper
15,6m,Coho_Lillooet,BSL_upper,50,BSL,Upper
15,6m,Coho_LFR,BSL_upper,50,BSL,Upper
15,6m,Coho_BB,BSL_upper,50,BSL,Upper
15,6m,Pink_FR,BSL_upper,75,BSL,Upper
15,6m,Sockeye_Chilliwack_ES,BSL_upper,25,BSL,Upper
15,6m,Sockeye_Cultus_Late,BSL_upper,10,BSL,Upper
15,6m,Sockeye_Harrison_Down_Late(Big_Silver),BSL_upper,50,BSL,Upper
15,6m,Sockeye_Harrison_Up_Late(Weaver),BSL_upper,50,BSL,Upper
15,6m,Sockeye_Pitt_ES,BSL_upper,40,BSL,Upper
15,6m,Sockeye_Lillooet/Harrison_Late(Birk),BSL_upper,30,BSL,Upper
15,6m,Sockeye_Harrison_River,BSL_upper,50,BSL,Upper
15,6m,Sockeye_Widgeon_River,BSL_upper,50,BSL,Upper
16,cG,Chinook_LFR_FA_0.3,BSL_upper,40,BSL,Upper
16,cG,Chinook_Maria_Slough_SU_0.3,BSL_upper,40,BSL,Upper
16,cG,Chinook_LFR_SP_1.3,BSL_upper,40,BSL,Upper
16,cG,Chinook_LFR_SU_1.3,BSL_upper,70,BSL,Upper
16,cG,Chinook_LFR-Upper_Pitt_SU_1.3,BSL_upper,30,BSL,Upper
16,cG,Chinook_BB_FA_0.3,BSL_upper,70,BSL,Upper
16,cG,Chum_LFR,BSL_upper,80,BSL,Upper
16,cG,Coho_Lillooet,BSL_upper,40,BSL,Upper
16,cG,Coho_LFR,BSL_upper,40,BSL,Upper
16,cG,Coho_BB,BSL_upper,40,BSL,Upper
16,cG,Pink_FR,BSL_upper,80,BSL,Upper
17,IL,Chinook_LFR_FA_0.3,BSL_upper,40,BSL,Upper
17,IL,Chinook_Maria_Slough_SU_0.3,BSL_upper,40,BSL,Upper
17,IL,Chinook_LFR_SP_1.3,BSL_upper,40,BSL,Upper
17,IL,Chinook_LFR_SU_1.3,BSL_upper,40,BSL,Upper
17,IL,Chinook_LFR-Upper_Pitt_SU_1.3,BSL_upper,40,BSL,Upper
17,IL,Chinook_BB_FA_0.3,BSL_upper,20,BSL,Upper
17,IL,Chum_LFR,BSL_upper,40,BSL,Upper
17,IL,Coho_Lillooet,BSL_upper,30,BSL,Upper
17,IL,Coho_LFR,BSL_upper,30,BSL,Upper
17,IL,Coho_BB,BSL_upper,20,BSL,Upper
17,IL,Pink_FR,BSL_upper,40,BSL,Upper
17,IL,Sockeye_Chilliwack_ES,BSL_upper,60,BSL,Upper
17,IL,Sockeye_Cultus_Late,BSL_upper,60,BSL,Upper
17,IL,Sockeye_Harrison_Down_Late(Big_Silver),BSL_upper,60,BSL,Upper
17,IL,Sockeye_Harrison_Up_Late(Weaver),BSL_upper,60,BSL,Upper
17,IL,Sockeye_Pitt_ES,BSL_upper,60,BSL,Upper
17,IL,Sockeye_Lillooet/Harrison_Late(Birk),BSL_upper,60,BSL,Upper
17,IL,Sockeye_Harrison_River,BSL_upper,60,BSL,Upper
17,IL,Sockeye_Widgeon_River,BSL_upper,60,BSL,Upper
18,Ko,Chinook_LFR_FA_0.3,BSL_upper,90,BSL,Upper
18,Ko,Chinook_Maria_Slough_SU_0.3,BSL_upper,70,BSL,Upper
18,Ko,Chinook_LFR_SP_1.3,BSL_upper,70,BSL,Upper
18,Ko,Chinook_LFR_SU_1.3,BSL_upper,70,BSL,Upper
18,Ko,Chinook_LFR-Upper_Pitt_SU_1.3,BSL_upper,60,BSL,Upper
18,Ko,Chinook_BB_FA_0.3,BSL_upper,50,BSL,Upper
18,Ko,Chum_LFR,BSL_upper,80,BSL,Upper
18,Ko,Coho_Lillooet,BSL_upper,60,BSL,Upper
18,Ko,Coho_LFR,BSL_upper,60,BSL,Upper
18,Ko,Coho_BB,BSL_upper,60,BSL,Upper
18,Ko,Pink_FR,BSL_upper,80,BSL,Upper
18,Ko,Sockeye_Chilliwack_ES,BSL_upper,80,BSL,Upper
18,Ko,Sockeye_Cultus_Late,BSL_upper,40,BSL,Upper
18,Ko,Sockeye_Harrison_Down_Late(Big_Silver),BSL_upper,80,BSL,Upper
18,Ko,Sockeye_Harrison_Up_Late(Weaver),BSL_upper,60,BSL,Upper
18,Ko,Sockeye_Pitt_ES,BSL_upper,80,BSL,Upper
18,Ko,Sockeye_Lillooet/Harrison_Late(Birk),BSL_upper,70,BSL,Upper
18,Ko,Sockeye_Harrison_River,BSL_upper,90,BSL,Upper
18,Ko,Sockeye_Widgeon_River,BSL_upper,40,BSL,Upper
19,Hw,Chinook_LFR_FA_0.3,BSL_upper,40,BSL,Upper
19,Hw,Chinook_LFR_SP_1.3,BSL_upper,40,BSL,Upper
19,Hw,Chinook_BB_FA_0.3,BSL_upper,40,BSL,Upper
19,Hw,Chum_LFR,BSL_upper,40,BSL,Upper
19,Hw,Coho_Lillooet,BSL_upper,40,BSL,Upper
19,Hw,Coho_LFR,BSL_upper,35,BSL,Upper
19,Hw,Coho_BB,BSL_upper,40,BSL,Upper
19,Hw,Pink_FR,BSL_upper,40,BSL,Upper
19,Hw,Sockeye_Chilliwack_ES,BSL_upper,40,BSL,Upper
19,Hw,Sockeye_Cultus_Late,BSL_upper,0,BSL,Upper
19,Hw,Sockeye_Harrison_Down_Late(Big_Silver),BSL_upper,40,BSL,Upper
19,Hw,Sockeye_Harrison_Up_Late(Weaver),BSL_upper,35,BSL,Upper
19,Hw,Sockeye_Pitt_ES,BSL_upper,25,BSL,Upper
19,Hw,Sockeye_Lillooet/Harrison_Late(Birk),BSL_upper,35,BSL,Upper
19,Hw,Sockeye_Harrison_River,BSL_upper,35,BSL,Upper
19,Hw,Sockeye_Widgeon_River,BSL_upper,35,BSL,Upper
20,tA,Chinook_LFR_FA_0.3,BSL_upper,30,BSL,Upper
20,tA,Chinook_Maria_Slough_SU_0.3,BSL_upper,30,BSL,Upper
20,tA,Chinook_LFR_SP_1.3,BSL_upper,30,BSL,Upper
20,tA,Chinook_LFR_SU_1.3,BSL_upper,30,BSL,Upper
20,tA,Chinook_LFR-Upper_Pitt_SU_1.3,BSL_upper,30,BSL,Upper
20,tA,Chinook_BB_FA_0.3,BSL_upper,30,BSL,Upper
20,tA,Chum_LFR,BSL_upper,30,BSL,Upper
20,tA,Coho_Lillooet,BSL_upper,30,BSL,Upper
20,tA,Coho_LFR,BSL_upper,30,BSL,Upper
20,tA,Coho_BB,BSL_upper,30,BSL,Upper
20,tA,Pink_FR,BSL_upper,30,BSL,Upper
20,tA,Sockeye_Chilliwack_ES,BSL_upper,30,BSL,Upper
20,tA,Sockeye_Cultus_Late,BSL_upper,30,BSL,Upper
20,tA,Sockeye_Harrison_Down_Late(Big_Silver),BSL_upper,30,BSL,Upper
20,tA,Sockeye_Harrison_Up_Late(Weaver),BSL_upper,30,BSL,Upper
20,tA,Sockeye_Pitt_ES,BSL_upper,30,BSL,Upper
20,tA,Sockeye_Lillooet/Harrison_Late(Birk),BSL_upper,30,BSL,Upper
20,tA,Sockeye_Harrison_River,BSL_upper,30,BSL,Upper
20,tA,Sockeye_Widgeon_River,BSL_upper,30,BSL,Upper
21,n5,Chinook_LFR_FA_0.3,BSL_upper,30,BSL,Upper
21,n5,Chinook_Maria_Slough_SU_0.3,BSL_upper,30,BSL,Upper
21,n5,Chinook_LFR_SP_1.3,BSL_upper,30,BSL,Upper
21,n5,Chinook_LFR_SU_1.3,BSL_upper,30,BSL,Upper
21,n5,Chinook_LFR-Upper_Pitt_SU_1.3,BSL_upper,30,BSL,Upper
21,n5,Chinook_BB_FA_0.3,BSL_upper,10,BSL,Upper
21,n5,Chum_LFR,BSL_upper,30,BSL,Upper
21,n5,Coho_Lillooet,BSL_upper,30,BSL,Upper
21,n5,Coho_LFR,BSL_upper,30,BSL,Upper
21,n5,Coho_BB,BSL_upper,20,BSL,Upper
21,n5,Pink_FR,BSL_upper,40,BSL,Upper
21,n5,Sockeye_Chilliwack_ES,BSL_upper,60,BSL,Upper
21,n5,Sockeye_Cultus_Late,BSL_upper,50,BSL,Upper
21,n5,Sockeye_Harrison_Down_Late(Big_Silver),BSL_upper,90,BSL,Upper
21,n5,Sockeye_Harrison_Up_Late(Weaver),BSL_upper,20,BSL,Upper
21,n5,Sockeye_Pitt_ES,BSL_upper,60,BSL,Upper
21,n5,Sockeye_Lillooet/Harrison_Late(Birk),BSL_upper,50,BSL,Upper
21,n5,Sockeye_Harrison_River,BSL_upper,20,BSL,Upper
21,n5,Sockeye_Widgeon_River,BSL_upper,40,BSL,Upper
22,Hf,Chinook_LFR_FA_0.3,BSL_upper,45,BSL,Upper
22,Hf,Chinook_Maria_Slough_SU_0.3,BSL_upper,30,BSL,Upper
22,Hf,Chinook_LFR_SP_1.3,BSL_upper,44,BSL,Upper
22,Hf,Chinook_LFR_SU_1.3,BSL_upper,49,BSL,Upper
22,Hf,Chinook_LFR-Upper_Pitt_SU_1.3,BSL_upper,28,BSL,Upper
22,Hf,Chinook_BB_FA_0.3,BSL_upper,45,BSL,Upper
22,Hf,Chum_LFR,BSL_upper,52,BSL,Upper
22,Hf,Coho_Lillooet,BSL_upper,33,BSL,Upper
22,Hf,Coho_BB,BSL_upper,20,BSL,Upper
22,Hf,Pink_FR,BSL_upper,68,BSL,Upper
22,Hf,Sockeye_Chilliwack_ES,BSL_upper,55,BSL,Upper
22,Hf,Sockeye_Cultus_Late,BSL_upper,20,BSL,Upper
22,Hf,Sockeye_Harrison_Down_Late(Big_Silver),BSL_upper,45,BSL,Upper
22,Hf,Sockeye_Harrison_Up_Late(Weaver),BSL_upper,20,BSL,Upper
22,Hf,Sockeye_Pitt_ES,BSL_upper,70,BSL,Upper
22,Hf,Sockeye_Lillooet/Harrison_Late(Birk),BSL_upper,50,BSL,Upper
22,Hf,Sockeye_Harrison_River,BSL_upper,60,BSL,Upper
22,Hf,Sockeye_Widgeon_River,BSL_upper,20,BSL,Upper
23,mm,Chinook_LFR_FA_0.3,BSL_upper,40,BSL,Upper
23,mm,Chinook_Maria_Slough_SU_0.3,BSL_upper,40,BSL,Upper
23,mm,Chinook_LFR_SP_1.3,BSL_upper,40,BSL,Upper
23,mm,Chinook_LFR_SU_1.3,BSL_upper,40,BSL,Upper
23,mm,Chinook_LFR-Upper_Pitt_SU_1.3,BSL_upper,30,BSL,Upper
23,mm,Chinook_BB_FA_0.3,BSL_upper,30,BSL,Upper
23,mm,Chum_LFR,BSL_upper,40,BSL,Upper
23,mm,Coho_Lillooet,BSL_upper,40,BSL,Upper
23,mm,Coho_LFR,BSL_upper,40,BSL,Upper
23,mm,Coho_BB,BSL_upper,30,BSL,Upper
23,mm,Pink_FR,BSL_upper,40,BSL,Upper
23,mm,Sockeye_Chilliwack_ES,BSL_upper,40,BSL,Upper
23,mm,Sockeye_Cultus_Late,BSL_upper,10,BSL,Upper
23,mm,Sockeye_Harrison_Down_Late(Big_Silver),BSL_upper,40,BSL,Upper
23,mm,Sockeye_Harrison_Up_Late(Weaver),BSL_upper,10,BSL,Upper
23,mm,Sockeye_Pitt_ES,BSL_upper,40,BSL,Upper
23,mm,Sockeye_Lillooet/Harrison_Late(Birk),BSL_upper,10,BSL,Upper
23,mm,Sockeye_Harrison_River,BSL_upper,40,BSL,Upper
23,mm,Sockeye_Widgeon_River,BSL_upper,10,BSL,Upper
24,7N,Chinook_LFR_FA_0.3,BSL_upper,75,BSL,Upper
24,7N,Chinook_Maria_Slough_SU_0.3,BSL_upper,75,BSL,Upper
24,7N,Chinook_LFR_SP_1.3,BSL_upper,75,BSL,Upper
24,7N,Chinook_LFR_SU_1.3,BSL_upper,75,BSL,Upper
24,7N,Chinook_LFR-Upper_Pitt_SU_1.3,BSL_upper,75,BSL,Upper
24,7N,Chinook_BB_FA_0.3,BSL_upper,75,BSL,Upper
24,7N,Chum_LFR,BSL_upper,75,BSL,Upper
24,7N,Coho_Lillooet,BSL_upper,75,BSL,Upper
24,7N,Coho_LFR,BSL_upper,75,BSL,Upper
24,7N,Coho_BB,BSL_upper,75,BSL,Upper
24,7N,Pink_FR,BSL_upper,75,BSL,Upper
24,7N,Sockeye_Chilliwack_ES,BSL_upper,75,BSL,Upper
24,7N,Sockeye_Cultus_Late,BSL_upper,0,BSL,Upper
24,7N,Sockeye_Harrison_Down_Late(Big_Silver),BSL_upper,75,BSL,Upper
24,7N,Sockeye_Harrison_Up_Late(Weaver),BSL_upper,75,BSL,Upper
24,7N,Sockeye_Pitt_ES,BSL_upper,0,BSL,Upper
24,7N,Sockeye_Lillooet/Harrison_Late(Birk),BSL_upper,75,BSL,Upper
24,7N,Sockeye_Harrison_River,BSL_upper,75,BSL,Upper
24,7N,Sockeye_Widgeon_River,BSL_upper,75,BSL,Upper
25,Ik,Chinook_LFR_FA_0.3,BSL_upper,85,BSL,Upper
25,Ik,Chinook_Maria_Slough_SU_0.3,BSL_upper,70,BSL,Upper
25,Ik,Chinook_LFR_SP_1.3,BSL_upper,65,BSL,Upper
25,Ik,Chinook_LFR_SU_1.3,BSL_upper,65,BSL,Upper
